source_city,destination_city,cabin_class,season,demand,days_left,distance,duration,stops,price
Dubai,Sydney,First,Low,Medium,31,12000,1302,2+ stops,4085.98
Dubai,Tokyo,Economy,Low,Medium,60,8000,660,Non-stop,1123.78
Dubai,Frankfurt,Economy,Shoulder,Low,8,4800,592,1 stop,597.37
Dubai,Sydney,Business,Low,High,1,12000,1286,2+ stops,7295.64
Dubai,Los Angeles,Business,Peak,Medium,16,13400,1496,2+ stops,9244.95
Dubai,Los Angeles,Business,Shoulder,High,8,13400,1188,1 stop,16492.13
Dubai,Delhi,Economy,Low,Medium,10,2200,452,1 stop,304.42
Dubai,London,First,Low,Low,46,5500,705,1 stop,2907.12
Dubai,Mumbai,Economy,Low,Medium,33,1900,202,Non-stop,237.04
Dubai,Frankfurt,Business,Peak,Low,46,4800,545,1 stop,1883.95
Dubai,Sydney,Business,Low,Low,26,12000,1193,1 stop,3511.89
Dubai,New York,Business,Low,Low,46,11000,1022,1 stop,2566.78
Dubai,Frankfurt,Business,Low,Low,22,4800,635,1 stop,1639.14
Dubai,Frankfurt,Business,Peak,Medium,50,4800,591,1 stop,3440.45
Dubai,Los Angeles,Economy,Low,Medium,29,13400,1215,1 stop,2125.11
Dubai,London,Economy,Peak,Medium,32,5500,472,Non-stop,1049.08
Dubai,Frankfurt,Business,Peak,Low,1,4800,628,1 stop,4988.06
Dubai,Sydney,First,Low,Medium,24,12000,1128,1 stop,10713.59
Dubai,Singapore,Economy,Low,Medium,8,5800,792,2+ stops,453.1
Dubai,New York,First,Low,Low,14,11000,1072,1 stop,7897.21
Dubai,London,Business,Low,High,37,5500,850,2+ stops,3270.7
Dubai,Delhi,Economy,Peak,High,7,2200,441,1 stop,557.62
Dubai,Mumbai,Economy,Shoulder,Medium,11,1900,202,Non-stop,340.55
Dubai,Delhi,Economy,Peak,Low,41,2200,412,1 stop,362.73
Dubai,Frankfurt,Economy,Shoulder,Low,3,4800,420,Non-stop,1128.69
Dubai,Sydney,Economy,Shoulder,Low,35,12000,1108,1 stop,645.32
Dubai,Sydney,Business,Shoulder,High,36,12000,1219,2+ stops,4975.17
Dubai,Delhi,Economy,Shoulder,High,6,2200,367,1 stop,562.23
Dubai,Delhi,Economy,Low,Low,29,2200,225,Non-stop,242.39
Dubai,Delhi,Economy,Shoulder,Medium,37,2200,406,1 stop,217.6
Dubai,London,Economy,Peak,Low,5,5500,472,Non-stop,1085.16
Dubai,Frankfurt,Economy,Shoulder,Medium,60,4800,540,1 stop,675.01
Dubai,Sydney,First,Peak,Medium,30,12000,1250,2+ stops,8492.01
Dubai,Delhi,Business,Shoulder,Low,19,2200,462,1 stop,1140.39
Dubai,Tokyo,Economy,Peak,Medium,11,8000,1078,2+ stops,1066.54
Dubai,Singapore,Economy,Low,Low,14,5800,495,Non-stop,589.27
Dubai,New York,Economy,Peak,Medium,40,11000,1080,1 stop,1641.18
Dubai,London,Economy,Shoulder,Medium,26,5500,472,Non-stop,1018.53
Dubai,Los Angeles,Economy,Shoulder,Low,41,13400,1065,Non-stop,1715.17
Dubai,New York,Economy,Peak,High,46,11000,1119,1 stop,2172.88
Dubai,Singapore,Economy,Peak,High,16,5800,657,1 stop,1653.59
Dubai,Los Angeles,Economy,Peak,Medium,30,13400,1415,2+ stops,1845.02
Dubai,Mumbai,Economy,Shoulder,Medium,17,1900,202,Non-stop,406.52
Dubai,Delhi,First,Shoulder,Medium,60,2200,225,Non-stop,1996.66
Dubai,Frankfurt,Economy,Peak,Medium,50,4800,420,Non-stop,987.04
Dubai,Sydney,First,Peak,High,30,12000,960,Non-stop,23094.75
Dubai,Tokyo,Business,Low,Medium,37,8000,660,Non-stop,3373.36
Dubai,Frankfurt,First,Shoulder,Medium,10,4800,420,Non-stop,4960.17
Dubai,Delhi,Economy,Peak,Low,9,2200,225,Non-stop,698.41
Dubai,Frankfurt,Economy,Shoulder,High,16,4800,572,1 stop,752.9
Dubai,Singapore,Business,Low,High,50,5800,654,1 stop,2925.13
Dubai,Mumbai,Economy,Shoulder,Medium,49,1900,202,Non-stop,275.81
Dubai,Tokyo,Business,Low,High,11,8000,660,Non-stop,4564.9
Dubai,Tokyo,Business,Low,Medium,51,8000,837,1 stop,2156.73
Dubai,Mumbai,Economy,Peak,High,36,1900,202,Non-stop,437.99
Dubai,London,Economy,Shoulder,Low,39,5500,472,Non-stop,542.17
Dubai,Frankfurt,Economy,Low,Low,52,4800,420,Non-stop,548.47
Dubai,Mumbai,Business,Peak,Medium,60,1900,361,1 stop,1355.74
Dubai,Mumbai,Economy,Peak,High,55,1900,334,1 stop,388.33
Dubai,Los Angeles,Economy,Peak,Low,48,13400,1065,Non-stop,2608.18
Dubai,Delhi,Business,Shoulder,Low,44,2200,351,1 stop,826.02
Dubai,Delhi,Business,Shoulder,Medium,43,2200,430,1 stop,1079.22
Dubai,Los Angeles,First,Shoulder,Medium,15,13400,1204,1 stop,14253.13
Dubai,New York,Economy,Shoulder,High,43,11000,1218,2+ stops,1480.19
Dubai,Mumbai,Economy,Peak,High,38,1900,332,1 stop,449.75
Dubai,Sydney,Economy,Peak,Low,2,12000,1271,2+ stops,2165.34
Dubai,London,Business,Shoulder,Medium,24,5500,472,Non-stop,3800.11
Dubai,Tokyo,Economy,Low,Medium,60,8000,783,1 stop,877.03
Dubai,Los Angeles,Economy,Shoulder,Low,51,13400,1301,1 stop,1096.54
Dubai,Delhi,Business,Peak,High,56,2200,225,Non-stop,1848.89
Dubai,Singapore,Economy,Low,Low,23,5800,495,Non-stop,1048.78
Dubai,Tokyo,Business,Low,Medium,55,8000,814,1 stop,2583.97
Dubai,London,First,Peak,Low,5,5500,682,1 stop,5405.21
Dubai,Tokyo,Business,Shoulder,Medium,47,8000,937,2+ stops,2810.17
Dubai,Mumbai,Economy,Peak,Low,19,1900,632,2+ stops,212.5
Dubai,Mumbai,Economy,Peak,Medium,6,1900,379,1 stop,490.88
Dubai,Singapore,Economy,Low,Medium,21,5800,685,1 stop,1090.45
Dubai,Sydney,Business,Low,High,46,12000,1369,2+ stops,4417.33
Dubai,Frankfurt,Economy,Shoulder,High,54,4800,420,Non-stop,763.61
Dubai,Mumbai,Economy,Shoulder,Medium,13,1900,652,2+ stops,172.68
Dubai,Singapore,Economy,Low,Medium,11,5800,495,Non-stop,800.53
Dubai,Frankfurt,Business,Low,Medium,5,4800,420,Non-stop,3372.91
Dubai,Delhi,Business,Peak,High,22,2200,454,1 stop,1553.93
Dubai,New York,Economy,Shoulder,Medium,42,11000,885,Non-stop,1805.67
Dubai,Singapore,First,Shoulder,Low,31,5800,737,2+ stops,2192.56
Dubai,Sydney,Economy,Shoulder,High,52,12000,1093,1 stop,2289.33
Dubai,Tokyo,Business,Low,Medium,52,8000,660,Non-stop,3373.63
Dubai,Los Angeles,Business,Peak,Low,5,13400,1250,1 stop,9089.7
Dubai,Tokyo,Economy,Shoulder,Medium,45,8000,866,1 stop,1178.48
Dubai,Tokyo,Economy,Low,Medium,13,8000,660,Non-stop,1326.35
Dubai,Frankfurt,Economy,Low,Low,6,4800,785,2+ stops,334.45
Dubai,Los Angeles,Economy,Peak,Low,48,13400,1065,Non-stop,2113.48
Dubai,Frankfurt,Business,Shoulder,High,5,4800,420,Non-stop,3959.48
Dubai,London,First,Shoulder,Low,39,5500,472,Non-stop,3492.0
Dubai,Frankfurt,Economy,Low,Low,43,4800,578,1 stop,354.31
Dubai,Mumbai,Economy,Low,Medium,10,1900,397,1 stop,264.25
Dubai,London,Economy,Shoulder,Medium,20,5500,871,2+ stops,466.45
Dubai,Mumbai,First,Shoulder,Low,51,1900,202,Non-stop,1396.55
Dubai,Los Angeles,Economy,Peak,Medium,13,13400,1278,1 stop,3487.47
Dubai,Frankfurt,Economy,Shoulder,Medium,55,4800,705,2+ stops,354.01
Dubai,Delhi,Economy,Shoulder,High,37,2200,225,Non-stop,460.77
Dubai,Delhi,Economy,Shoulder,Low,53,2200,406,1 stop,242.61
Dubai,Tokyo,Economy,Shoulder,Low,9,8000,781,1 stop,967.72
Dubai,Delhi,Economy,Shoulder,Low,39,2200,366,1 stop,224.02
Dubai,London,Economy,Shoulder,Low,27,5500,472,Non-stop,880.36
Dubai,New York,Economy,Shoulder,Medium,29,11000,885,Non-stop,1828.1
Dubai,Los Angeles,Economy,Low,High,43,13400,1253,1 stop,1693.75
Dubai,New York,Economy,Peak,Medium,19,11000,1031,1 stop,4085.78
Dubai,London,Business,Peak,Medium,53,5500,472,Non-stop,4009.53
Dubai,Singapore,Economy,Low,Low,51,5800,495,Non-stop,537.41
Dubai,London,First,Shoulder,High,26,5500,472,Non-stop,8173.73
Dubai,Singapore,Economy,Peak,High,42,5800,495,Non-stop,1516.64
Dubai,Sydney,Business,Low,Low,12,12000,960,Non-stop,4873.64
Dubai,Tokyo,Economy,Low,High,47,8000,987,2+ stops,1109.12
Dubai,Tokyo,Economy,Peak,Medium,48,8000,660,Non-stop,899.07
Dubai,Mumbai,Economy,Shoulder,Low,17,1900,438,1 stop,202.15
Dubai,Sydney,Economy,Shoulder,Medium,55,12000,1401,2+ stops,1114.93
Dubai,Frankfurt,Economy,Low,High,51,4800,420,Non-stop,969.66
Dubai,Frankfurt,Economy,Peak,High,44,4800,420,Non-stop,1481.67
Dubai,Tokyo,Business,Low,Low,28,8000,940,2+ stops,2296.4
Dubai,Tokyo,Economy,Low,Medium,24,8000,660,Non-stop,991.77
Dubai,Tokyo,Economy,Low,Low,26,8000,660,Non-stop,751.72
Dubai,New York,Economy,Peak,Low,14,11000,1336,2+ stops,1882.8
Dubai,Mumbai,Economy,Peak,Medium,7,1900,371,1 stop,442.62
Dubai,Frankfurt,Economy,Low,High,3,4800,755,2+ stops,756.23
Dubai,Frankfurt,Economy,Low,High,46,4800,852,2+ stops,467.65
Dubai,Tokyo,Business,Low,Medium,35,8000,660,Non-stop,2724.46
Dubai,Los Angeles,Economy,Peak,Low,38,13400,1252,1 stop,2246.0
Dubai,Delhi,Business,Low,High,17,2200,225,Non-stop,1426.69
Dubai,New York,Economy,Low,High,54,11000,1110,1 stop,1579.26
Dubai,Delhi,First,Peak,Medium,45,2200,225,Non-stop,2296.57
Dubai,Mumbai,First,Low,Medium,10,1900,340,1 stop,1425.86
Dubai,Delhi,Economy,Low,High,33,2200,225,Non-stop,271.59
Dubai,Tokyo,Economy,Low,Medium,12,8000,660,Non-stop,1100.28
Dubai,New York,Economy,Shoulder,High,42,11000,885,Non-stop,1853.6
Dubai,Sydney,Economy,Low,High,13,12000,1112,1 stop,1498.96
Dubai,Los Angeles,Economy,Low,High,5,13400,1526,2+ stops,2076.59
Dubai,Los Angeles,Economy,Peak,Medium,39,13400,1300,1 stop,2341.74
Dubai,Delhi,Economy,Peak,High,2,2200,225,Non-stop,1244.03
Dubai,Sydney,Business,Peak,High,55,12000,960,Non-stop,11349.22
Dubai,Singapore,Economy,Peak,Medium,26,5800,627,1 stop,1495.18
Dubai,Sydney,Economy,Shoulder,High,55,12000,1122,1 stop,1753.24
Dubai,Mumbai,Business,Low,Medium,14,1900,429,1 stop,775.31
Dubai,London,Economy,Shoulder,Medium,30,5500,709,1 stop,752.65
Dubai,Mumbai,Business,Low,Medium,32,1900,359,1 stop,369.6
Dubai,Mumbai,Economy,Low,Low,43,1900,415,1 stop,175.69
Dubai,Singapore,Business,Low,Medium,23,5800,649,1 stop,2410.28
Dubai,Delhi,Economy,Peak,Medium,48,2200,425,1 stop,442.96
Dubai,Singapore,Economy,Peak,High,57,5800,914,2+ stops,921.06
Dubai,London,Economy,Shoulder,Low,18,5500,472,Non-stop,1418.59
Dubai,Los Angeles,Economy,Low,Medium,22,13400,1333,2+ stops,1521.15
Dubai,London,Economy,Low,Medium,37,5500,748,2+ stops,340.09
Dubai,Frankfurt,Economy,Peak,Low,15,4800,643,1 stop,990.97
Dubai,Delhi,Economy,Peak,High,50,2200,225,Non-stop,540.44
Dubai,Singapore,Economy,Shoulder,Medium,53,5800,618,1 stop,636.41
Dubai,Tokyo,Economy,Peak,Low,11,8000,660,Non-stop,2007.86
Dubai,London,First,Shoulder,High,9,5500,472,Non-stop,7572.91
Dubai,New York,Business,Shoulder,Low,12,11000,1113,1 stop,4812.91
Dubai,New York,Economy,Shoulder,Medium,53,11000,1047,1 stop,1531.82
Dubai,Delhi,First,Peak,Medium,33,2200,406,1 stop,2026.6
Dubai,Los Angeles,Business,Low,Medium,50,13400,1437,2+ stops,3304.23
Dubai,Los Angeles,Economy,Shoulder,Medium,54,13400,1246,1 stop,1453.51
Dubai,Mumbai,Economy,Peak,High,3,1900,386,1 stop,678.45
Dubai,Mumbai,Economy,Peak,Medium,31,1900,471,2+ stops,274.68
Dubai,Los Angeles,First,Low,High,28,13400,1065,Non-stop,17161.36
Dubai,Tokyo,Economy,Shoulder,High,50,8000,660,Non-stop,1443.55
Dubai,Singapore,Economy,Shoulder,Medium,18,5800,624,1 stop,758.04
Dubai,Sydney,Economy,Low,Low,45,12000,1099,1 stop,753.01
Dubai,Tokyo,Economy,Shoulder,Medium,27,8000,801,1 stop,1244.35
Dubai,Singapore,Economy,Peak,Medium,42,5800,711,1 stop,1366.41
Dubai,Delhi,Economy,Low,Medium,17,2200,225,Non-stop,364.94
Dubai,Delhi,Business,Low,Low,55,2200,225,Non-stop,1101.98
Dubai,Los Angeles,Economy,Peak,Low,30,13400,1222,1 stop,2237.73
Dubai,Frankfurt,Economy,Shoulder,Medium,7,4800,420,Non-stop,922.12
Dubai,Frankfurt,Economy,Low,High,53,4800,806,2+ stops,519.83
Dubai,London,Economy,Low,Medium,30,5500,864,2+ stops,493.42
Dubai,Sydney,Economy,Peak,Medium,9,12000,960,Non-stop,3310.81
Dubai,Sydney,Economy,Shoulder,High,56,12000,1181,1 stop,2340.26
Dubai,London,Economy,Low,Low,31,5500,723,2+ stops,404.98
Dubai,Los Angeles,Economy,Low,Medium,50,13400,1247,1 stop,1597.1
Dubai,Sydney,Business,Peak,High,50,12000,1421,2+ stops,7601.54
Dubai,Frankfurt,Economy,Peak,Low,47,4800,420,Non-stop,629.43
Dubai,Frankfurt,Business,Low,Medium,21,4800,636,1 stop,2069.27
Dubai,Frankfurt,Economy,Shoulder,Medium,7,4800,565,1 stop,1147.59
Dubai,Sydney,Economy,Low,Medium,32,12000,1156,1 stop,1008.99
Dubai,Singapore,Economy,Low,Low,27,5800,672,1 stop,633.17
Dubai,Delhi,First,Peak,High,44,2200,225,Non-stop,4173.29
Dubai,London,Business,Peak,High,9,5500,884,2+ stops,3837.1
Dubai,Tokyo,First,Shoulder,Medium,12,8000,888,1 stop,8546.51
Dubai,Los Angeles,Economy,Low,Low,34,13400,1065,Non-stop,1249.59
Dubai,Los Angeles,Economy,Shoulder,High,3,13400,1286,1 stop,4344.11
Dubai,Tokyo,Business,Peak,Medium,3,8000,801,1 stop,8384.06
Dubai,Tokyo,Economy,Low,High,18,8000,937,2+ stops,717.85
Dubai,Mumbai,Economy,Peak,Low,29,1900,427,1 stop,482.7
Dubai,London,Economy,Peak,Medium,33,5500,646,1 stop,1149.9
Dubai,Mumbai,Economy,Peak,Medium,32,1900,419,1 stop,330.0
Dubai,Sydney,Economy,Peak,Low,20,12000,960,Non-stop,2652.27
Dubai,New York,Economy,Peak,Medium,19,11000,885,Non-stop,4023.09
Dubai,Singapore,First,Low,Medium,23,5800,930,2+ stops,4734.35
Dubai,Mumbai,Economy,Shoulder,Medium,37,1900,202,Non-stop,441.01
Dubai,Mumbai,Economy,Low,Medium,9,1900,328,1 stop,282.49
Dubai,London,Economy,Low,Low,18,5500,601,1 stop,614.31
Dubai,Los Angeles,Economy,Shoulder,Medium,6,13400,1401,2+ stops,1695.3
Dubai,New York,Business,Low,Low,24,11000,885,Non-stop,5258.73
Dubai,Sydney,Economy,Shoulder,Low,3,12000,1397,2+ stops,1699.46
Dubai,Mumbai,Economy,Low,Low,6,1900,662,2+ stops,128.66
Dubai,Mumbai,Economy,Shoulder,Low,45,1900,202,Non-stop,237.06
Dubai,Sydney,Economy,Shoulder,Medium,25,12000,1082,1 stop,2857.56
Dubai,Los Angeles,Economy,Low,High,9,13400,1190,1 stop,2915.62
Dubai,Frankfurt,Economy,Low,Medium,45,4800,420,Non-stop,672.62
Dubai,New York,Economy,Shoulder,Medium,16,11000,1347,2+ stops,1278.02
Dubai,Mumbai,Business,Shoulder,Medium,23,1900,414,1 stop,938.71
Dubai,Frankfurt,Economy,Peak,Medium,11,4800,548,1 stop,1240.52
Dubai,Delhi,Economy,Shoulder,High,43,2200,615,2+ stops,246.75
Dubai,Delhi,Economy,Low,Medium,24,2200,225,Non-stop,283.51
Dubai,Sydney,Economy,Peak,Medium,29,12000,960,Non-stop,5327.04
Dubai,London,Economy,Low,Medium,9,5500,472,Non-stop,793.54
Dubai,London,Economy,Low,High,6,5500,653,1 stop,1229.36
Dubai,Sydney,Economy,Peak,Medium,17,12000,1191,1 stop,2984.16
Dubai,Mumbai,Economy,Low,Medium,48,1900,415,1 stop,199.41
Dubai,New York,First,Low,Low,47,11000,885,Non-stop,7563.61
Dubai,Frankfurt,Economy,Low,Medium,44,4800,420,Non-stop,557.03
Dubai,New York,Business,Low,Low,20,11000,885,Non-stop,4733.2
Dubai,Frankfurt,Economy,Shoulder,Medium,18,4800,541,1 stop,1225.68
Dubai,Sydney,Economy,Peak,Low,15,12000,1294,2+ stops,1162.96
Dubai,New York,Business,Peak,Low,45,11000,1096,1 stop,6030.86
Dubai,London,Economy,Shoulder,Low,40,5500,472,Non-stop,727.74
Dubai,Delhi,Economy,Shoulder,Medium,51,2200,443,1 stop,227.14
Dubai,Los Angeles,Economy,Low,High,20,13400,1065,Non-stop,2507.77
Dubai,Frankfurt,Business,Low,Medium,42,4800,420,Non-stop,2725.74
Dubai,Delhi,Business,Shoulder,Medium,1,2200,225,Non-stop,1949.74
Dubai,Sydney,Business,Low,Medium,20,12000,1238,2+ stops,4349.79
Dubai,Mumbai,Economy,Low,Low,2,1900,202,Non-stop,434.63
Dubai,Delhi,Economy,Shoulder,Low,46,2200,623,2+ stops,183.86
Dubai,Singapore,Economy,Shoulder,Medium,54,5800,820,2+ stops,594.08
Dubai,London,Business,Low,Medium,55,5500,472,Non-stop,2430.84
Dubai,Los Angeles,Business,Low,High,47,13400,1065,Non-stop,6417.68
Dubai,Singapore,Economy,Peak,High,60,5800,695,1 stop,1083.66
Dubai,Los Angeles,Economy,Low,Medium,4,13400,1065,Non-stop,2269.12
Dubai,Los Angeles,Economy,Peak,High,60,13400,1065,Non-stop,3552.87
Dubai,New York,Economy,Shoulder,Medium,58,11000,1084,1 stop,1098.79
Dubai,Tokyo,Economy,Peak,Medium,39,8000,783,1 stop,1201.52
Dubai,Singapore,Economy,Shoulder,High,15,5800,710,1 stop,1123.78
Dubai,Delhi,Business,Peak,Low,16,2200,460,1 stop,1059.7
Dubai,Sydney,Economy,Peak,Medium,29,12000,960,Non-stop,3526.4
Dubai,Mumbai,First,Shoulder,Low,55,1900,345,1 stop,1361.28
Dubai,Mumbai,Economy,Peak,Low,9,1900,418,1 stop,284.1
Dubai,Sydney,Economy,Shoulder,High,55,12000,960,Non-stop,2262.65
Dubai,London,Business,Low,High,10,5500,697,1 stop,3173.27
Dubai,Los Angeles,Business,Shoulder,High,5,13400,1065,Non-stop,16102.78
Dubai,Sydney,Business,Shoulder,High,29,12000,1395,2+ stops,6694.79
Dubai,Frankfurt,Economy,Shoulder,Low,59,4800,558,1 stop,439.46
Dubai,Sydney,Economy,Low,Low,33,12000,1361,2+ stops,781.33
Dubai,New York,Economy,Shoulder,High,31,11000,885,Non-stop,1751.7
Dubai,New York,Economy,Low,Low,13,11000,885,Non-stop,1545.99
Dubai,Sydney,First,Low,High,24,12000,1164,1 stop,13230.93
Dubai,London,Business,Low,Low,38,5500,689,1 stop,1638.4
Dubai,Tokyo,Economy,Low,High,32,8000,1046,2+ stops,991.79
Dubai,London,Business,Low,High,25,5500,472,Non-stop,4346.88
Dubai,Sydney,Economy,Shoulder,Low,10,12000,1402,2+ stops,1044.75
Dubai,Tokyo,Business,Low,Medium,32,8000,983,2+ stops,2248.56
Dubai,Tokyo,Economy,Low,Medium,40,8000,1048,2+ stops,559.29
Dubai,London,Economy,Peak,Low,47,5500,642,1 stop,635.51
Dubai,Los Angeles,Business,Peak,Medium,10,13400,1065,Non-stop,14311.1
Dubai,Singapore,Business,Shoulder,Medium,51,5800,673,1 stop,1949.98
Dubai,Sydney,Economy,Peak,Medium,9,12000,1191,1 stop,2783.46
Dubai,New York,Business,Shoulder,Low,50,11000,1065,1 stop,6194.0
Dubai,London,Economy,Peak,Medium,5,5500,670,1 stop,1553.27
Dubai,Tokyo,Economy,Shoulder,Medium,49,8000,660,Non-stop,993.3
Dubai,London,Economy,Shoulder,High,55,5500,704,1 stop,1047.79
Dubai,Singapore,Economy,Shoulder,High,9,5800,688,1 stop,1191.19
Dubai,New York,First,Low,Low,41,11000,885,Non-stop,7101.26
Dubai,Sydney,Economy,Peak,High,43,12000,1135,1 stop,2407.91
Dubai,Frankfurt,Business,Low,Medium,9,4800,632,1 stop,2026.72
Dubai,New York,Economy,Peak,High,57,11000,1006,1 stop,2901.78
Dubai,Mumbai,Economy,Shoulder,Medium,41,1900,202,Non-stop,279.52
Dubai,Delhi,Business,Low,Medium,21,2200,225,Non-stop,1010.24
Dubai,Mumbai,First,Low,High,55,1900,413,1 stop,2370.36
Dubai,Mumbai,Economy,Shoulder,Low,23,1900,202,Non-stop,326.17
Dubai,Singapore,Economy,Shoulder,Low,32,5800,672,1 stop,569.78
Dubai,Tokyo,Economy,Peak,Medium,9,8000,861,1 stop,1363.05
Dubai,Mumbai,First,Peak,Medium,38,1900,323,1 stop,1726.9
Dubai,Frankfurt,Business,Peak,Medium,1,4800,588,1 stop,5745.27
Dubai,Delhi,Business,Low,Low,37,2200,225,Non-stop,649.98
Dubai,Tokyo,First,Low,Medium,23,8000,1073,2+ stops,3932.02
Dubai,Delhi,Business,Peak,Low,39,2200,445,1 stop,1214.35
Dubai,London,Economy,Peak,Low,3,5500,472,Non-stop,1323.27
Dubai,Los Angeles,Business,Peak,Low,8,13400,1383,2+ stops,4801.19
Dubai,Sydney,Economy,Low,Low,54,12000,1195,1 stop,865.15
Dubai,Frankfurt,Business,Low,Low,58,4800,755,2+ stops,1056.38
Dubai,Singapore,Economy,Low,Low,44,5800,686,1 stop,525.22
Dubai,Sydney,Business,Shoulder,Medium,6,12000,1130,1 stop,8062.79
Dubai,London,Economy,Peak,High,26,5500,658,1 stop,1444.67
Dubai,London,Economy,Peak,Low,45,5500,472,Non-stop,924.18
Dubai,Singapore,Economy,Low,Medium,47,5800,625,1 stop,585.32
Dubai,Mumbai,Business,Low,Low,2,1900,202,Non-stop,1734.16
Dubai,Los Angeles,Business,Low,Low,17,13400,1065,Non-stop,4526.22
Dubai,New York,Economy,Peak,Low,11,11000,885,Non-stop,1981.79
Dubai,Singapore,Economy,Shoulder,High,22,5800,644,1 stop,1078.53
Dubai,Mumbai,Economy,Low,High,30,1900,439,1 stop,195.98
Dubai,Tokyo,Economy,Low,Low,49,8000,660,Non-stop,917.98
Dubai,Los Angeles,Economy,Shoulder,Medium,43,13400,1065,Non-stop,1883.98
Dubai,London,Economy,Peak,Medium,40,5500,810,2+ stops,921.01
Dubai,Frankfurt,Business,Shoulder,Medium,59,4800,874,2+ stops,1555.28
Dubai,Mumbai,Business,Peak,Low,19,1900,202,Non-stop,1177.49
Dubai,New York,Economy,Peak,Medium,27,11000,885,Non-stop,2727.23
Dubai,Sydney,Economy,Low,Medium,28,12000,960,Non-stop,2124.6
Dubai,Singapore,First,Low,Medium,28,5800,495,Non-stop,4891.27
Dubai,New York,Economy,Peak,High,42,11000,1013,1 stop,2718.51
Dubai,Mumbai,First,Low,High,5,1900,414,1 stop,2291.92
Dubai,Frankfurt,First,Peak,High,19,4800,552,1 stop,7044.72
Dubai,Frankfurt,Economy,Low,Low,54,4800,659,1 stop,440.48
Dubai,Delhi,Business,Low,Medium,42,2200,397,1 stop,618.09
Dubai,Tokyo,Economy,Peak,High,21,8000,1129,2+ stops,1242.5
Dubai,Tokyo,Business,Peak,Medium,34,8000,924,2+ stops,3519.2
Dubai,London,Economy,Low,High,14,5500,926,2+ stops,527.15
Dubai,Mumbai,Economy,Low,High,9,1900,202,Non-stop,366.18
Dubai,Los Angeles,Economy,Low,Low,52,13400,1065,Non-stop,1398.54
Dubai,Delhi,First,Low,Medium,3,2200,225,Non-stop,2872.95
Dubai,Los Angeles,Economy,Peak,High,51,13400,1281,1 stop,3409.72
Dubai,Singapore,First,Peak,Medium,49,5800,495,Non-stop,6487.37
Dubai,New York,Business,Peak,High,2,11000,1184,2+ stops,12815.29
Dubai,New York,Economy,Low,Medium,4,11000,1112,1 stop,1515.39
Dubai,London,Economy,Peak,Medium,41,5500,472,Non-stop,920.9
Dubai,Singapore,Business,Low,Medium,32,5800,960,2+ stops,1497.97
Dubai,Mumbai,Economy,Low,High,39,1900,202,Non-stop,283.34
Dubai,Tokyo,Economy,Low,Medium,49,8000,875,1 stop,842.56
Dubai,Singapore,Economy,Low,High,54,5800,495,Non-stop,1006.84
Dubai,Frankfurt,Economy,Low,Medium,38,4800,420,Non-stop,916.21
Dubai,Mumbai,Business,Peak,High,30,1900,379,1 stop,1313.0
Dubai,Mumbai,Economy,Shoulder,Medium,35,1900,400,1 stop,240.35
Dubai,Mumbai,Economy,Shoulder,Medium,38,1900,398,1 stop,183.43
Dubai,New York,Economy,Peak,Medium,50,11000,885,Non-stop,3347.06
Dubai,New York,First,Peak,Low,28,11000,885,Non-stop,10931.04
Dubai,Singapore,Business,Peak,Medium,13,5800,629,1 stop,4054.41
Dubai,Delhi,Economy,Peak,High,35,2200,408,1 stop,534.06
Dubai,Frankfurt,Economy,Peak,Medium,21,4800,625,1 stop,914.89
Dubai,Frankfurt,Business,Low,Medium,39,4800,420,Non-stop,1946.9
Dubai,Delhi,Economy,Peak,Low,49,2200,409,1 stop,290.86
Dubai,Delhi,Economy,Shoulder,High,6,2200,225,Non-stop,575.49
Dubai,Los Angeles,Economy,Low,High,8,13400,1276,1 stop,2109.52
Dubai,Tokyo,Business,Peak,Low,58,8000,660,Non-stop,4720.12
Dubai,Singapore,Economy,Peak,High,46,5800,495,Non-stop,1567.51
Dubai,Delhi,Business,Low,High,29,2200,225,Non-stop,1672.77
Dubai,Tokyo,Economy,Shoulder,Medium,44,8000,969,2+ stops,670.05
Dubai,Frankfurt,First,Peak,Low,5,4800,867,2+ stops,4081.45
Dubai,Frankfurt,Economy,Shoulder,High,38,4800,420,Non-stop,749.9
Dubai,New York,First,Peak,High,31,11000,1036,1 stop,13090.77
Dubai,Singapore,Business,Low,Medium,6,5800,872,2+ stops,1531.8
Dubai,Los Angeles,Economy,Low,High,10,13400,1065,Non-stop,2507.89
Dubai,Frankfurt,Economy,Low,Low,38,4800,641,1 stop,306.24
Dubai,Singapore,Economy,Low,Low,39,5800,652,1 stop,713.84
Dubai,Sydney,First,Peak,High,32,12000,1085,1 stop,15641.33
Dubai,Frankfurt,Economy,Shoulder,High,24,4800,578,1 stop,807.2
Dubai,Tokyo,Economy,Low,High,38,8000,660,Non-stop,1171.52
