distance,duration,departure_hour,weather_risk,traffic,delay
7700,876,21,0.14,0.6,0
3591,617,14,0.47,0.49,0
6911,712,2,0.29,0.29,0
9814,1042,11,0.15,0.27,0
13483,1118,16,0.82,0.18,1
4367,526,14,0.15,0.78,0
2672,358,3,0.94,0.25,0
1767,313,6,0.71,0.7,0
7940,773,13,0.73,0.57,0
7154,788,0,0.99,0.62,1
5962,599,11,0.52,0.71,0
2092,341,11,0.03,0.68,0
10016,959,5,0.06,0.41,0
8774,762,23,0.66,0.78,0
11526,925,21,0.05,0.78,0
1740,344,0,0.05,0.81,0
7864,833,13,0.36,0.86,0
3001,422,8,0.0,0.81,0
12818,1210,11,0.45,0.35,0
2239,406,15,0.08,0.53,0
10696,1127,2,0.04,0.57,1
9474,1009,10,0.9,0.18,1
11636,1018,15,0.41,0.35,0
6000,732,10,0.2,0.87,1
5194,451,0,0.47,0.55,0
1041,308,22,0.1,0.67,0
13883,1115,10,0.19,0.63,1
12444,1216,10,0.31,0.39,0
8609,1003,6,0.91,0.07,0
9771,803,13,0.7,0.85,0
3338,343,17,0.35,0.21,0
1509,278,12,0.83,0.66,0
13940,1361,17,0.18,0.76,0
1152,393,21,0.22,0.66,0
13170,1343,15,0.97,0.76,0
12909,1115,20,0.47,0.75,0
7528,641,6,0.76,0.85,1
13944,1333,7,0.52,0.17,0
3371,374,23,0.46,0.75,0
2091,485,12,0.12,0.85,0
2879,391,3,0.38,0.57,0
3938,629,1,0.65,0.78,0
13085,1066,16,0.78,0.65,0
5146,708,20,0.45,0.82,0
9523,1050,14,0.68,0.51,0
6868,762,19,0.78,0.09,0
11979,1048,23,0.02,0.74,0
2420,487,11,0.64,0.45,0
6359,804,19,0.41,0.41,0
13497,1106,0,0.27,0.23,0
5759,701,4,0.27,0.64,0
3757,390,15,0.45,0.61,0
10331,1113,10,0.15,0.32,0
11834,1088,11,0.28,0.6,0
7996,815,10,0.81,0.48,0
9279,1000,8,0.98,0.99,1
4761,441,15,0.6,0.25,0
11835,1008,16,0.44,0.38,0
2388,277,2,0.33,0.8,0
10654,996,14,0.03,0.16,1
6901,660,23,0.54,0.86,0
5373,601,17,0.98,0.34,0
12096,976,17,0.74,0.28,0
2535,463,4,0.89,0.23,0
7480,869,16,0.03,0.51,0
1414,411,4,0.96,0.26,0
4213,656,12,0.54,0.22,0
2701,418,19,0.83,0.35,1
1397,281,2,0.29,0.49,1
1654,203,0,0.36,0.01,0
2913,369,9,0.28,0.86,0
8268,738,13,0.97,0.22,0
13440,1154,23,0.94,0.39,0
3081,404,20,0.63,0.84,0
11532,1029,17,0.12,0.03,0
8458,931,3,0.54,0.57,0
12033,1154,8,0.06,0.23,0
6931,744,19,0.88,0.27,0
11342,1090,15,0.53,0.11,0
8585,842,21,0.79,0.41,1
8495,699,2,0.29,0.65,1
11949,1030,19,0.1,0.68,0
7514,711,4,0.31,0.01,0
2576,350,19,0.49,0.97,0
13248,1303,19,0.88,0.54,1
11455,1127,14,0.82,0.27,1
4190,611,20,0.62,0.08,0
12282,1008,7,0.17,0.5,1
3186,457,19,0.67,0.81,1
3037,393,20,0.62,0.7,0
7079,819,14,0.66,0.04,0
2495,544,5,0.87,0.99,0
3807,444,19,0.66,0.64,0
6804,751,17,0.76,0.95,0
4267,659,17,0.02,0.35,0
12674,1139,19,0.68,0.17,0
8474,707,10,0.11,0.1,1
8096,962,11,0.77,0.84,1
6878,856,8,0.15,0.06,0
6859,657,10,0.44,0.44,0
5960,522,16,0.99,0.84,1
10937,1122,19,0.44,0.38,1
13191,1268,5,0.49,0.79,1
10996,967,20,0.35,0.6,0
7226,831,14,0.39,0.92,1
1398,451,13,0.11,0.03,0
13986,1366,13,0.51,0.48,0
8012,724,12,0.89,0.51,0
1585,203,4,0.17,0.52,0
9916,867,1,0.27,0.44,0
12177,1097,5,0.17,0.1,0
7274,835,17,0.67,0.63,0
6908,830,19,0.14,0.61,0
5793,619,4,0.31,0.23,0
1036,149,0,0.66,0.37,0
12839,1295,18,0.77,0.76,0
13191,1059,16,0.8,0.77,0
11349,990,18,0.37,0.68,0
8917,792,1,0.69,0.43,0
9565,1016,0,0.12,0.19,0
8575,777,17,0.82,0.88,1
5453,643,5,0.93,0.18,0
10961,1182,6,0.21,0.28,0
13553,1369,3,0.79,0.61,0
3896,418,11,0.3,0.28,0
7673,906,12,0.42,0.87,0
4121,446,9,0.5,0.32,0
8051,793,10,0.73,0.43,0
10480,1002,4,0.34,0.61,0
8119,963,20,0.04,0.85,0
5067,591,10,0.19,0.68,0
9179,877,17,0.5,0.68,0
11105,1049,15,0.28,0.42,0
2557,482,13,0.97,0.55,0
8986,858,4,0.0,0.49,0
3446,432,21,0.57,0.65,1
12929,1141,20,0.65,0.88,0
12189,1248,9,0.71,0.41,1
6920,801,13,0.59,0.88,0
10279,1047,10,0.77,0.56,1
12505,1155,5,0.68,0.7,0
12058,1241,11,0.56,0.65,1
9213,960,9,0.43,0.29,0
8069,665,22,0.75,0.5,1
13187,1066,7,0.19,0.7,0
5153,546,4,0.03,0.26,0
5898,555,10,0.4,0.61,0
13560,1172,1,0.45,0.1,0
1989,269,4,0.25,0.88,0
5592,712,1,0.05,0.99,0
3795,468,21,0.6,0.1,0
14000,1266,20,0.58,0.79,0
3623,529,23,0.5,0.68,0
11628,1058,1,0.01,0.18,0
10053,1006,18,0.11,0.07,0
12413,1054,21,0.34,0.87,0
11383,1129,10,0.93,0.11,0
13487,1172,16,0.99,0.82,1
4972,454,2,0.99,0.55,0
4529,678,15,1.0,0.13,1
10861,899,20,0.54,0.52,0
7598,692,6,0.75,0.33,0
2988,377,17,0.03,0.89,1
1370,356,22,0.28,0.98,0
11815,1077,7,0.86,0.24,0
2379,534,13,0.02,0.19,0
12011,1189,21,0.85,0.91,1
7008,592,20,0.7,0.27,0
6752,584,0,0.06,0.8,0
4201,604,6,0.14,0.52,0
4911,500,13,0.62,0.48,0
4390,513,0,0.21,0.54,0
2777,271,11,0.06,0.26,0
1387,326,9,0.56,0.3,0
11315,1154,8,0.1,0.08,0
2397,265,12,0.62,0.54,0
8182,890,2,0.05,0.64,0
10582,980,22,0.36,0.69,0
3264,479,8,0.17,0.07,0
8130,822,13,0.97,0.55,0
2956,420,14,0.13,0.55,0
8669,937,20,0.82,0.76,0
13799,1205,18,0.2,0.19,0
8844,986,17,0.34,0.31,0
1906,458,12,0.48,0.71,0
4827,655,0,0.94,0.58,0
1245,300,19,0.37,0.86,0
6429,669,3,0.2,0.9,0
10539,1057,16,0.76,0.38,1
1336,283,19,0.47,0.96,1
8579,781,20,0.44,0.35,1
9891,1068,22,0.86,0.7,0
8810,928,7,0.12,0.24,0
1583,318,21,0.92,0.76,0
9560,892,10,0.29,0.96,0
8191,688,7,0.35,0.27,1
13392,1262,11,0.36,0.83,1
8519,704,18,0.08,0.95,1
6560,652,5,0.98,0.09,0
1041,377,15,0.41,0.67,0
8437,957,18,0.36,0.85,1
12840,1204,12,0.46,0.7,0
6870,749,19,0.79,0.51,1
1763,347,19,0.7,0.75,0
13810,1156,9,0.12,0.72,0
11388,1002,0,0.19,0.55,0
11572,1117,19,0.23,0.54,0
1280,265,8,0.93,0.78,0
2091,250,21,0.68,0.62,0
6637,654,21,0.67,0.68,0
6818,692,23,0.27,0.68,0
10652,1094,20,0.18,0.05,0
8210,773,0,0.79,0.19,0
12567,1011,12,0.76,0.55,0
1968,278,14,0.08,0.13,0
3975,578,2,0.27,0.05,0
10008,902,1,0.35,0.55,0
11830,1145,19,0.95,0.59,1
11719,1198,22,0.67,0.68,1
2918,352,12,0.58,0.05,0
3396,478,7,0.63,0.74,1
8921,980,19,0.99,0.23,1
9335,1014,8,0.64,0.61,0
12317,1175,1,0.48,0.1,0
11352,911,4,0.49,0.44,0
9822,951,8,0.59,0.95,0
9555,982,7,0.31,0.35,1
5050,458,11,0.5,0.89,1
8765,858,17,0.95,0.69,0
7317,750,23,0.27,0.52,0
9338,960,14,0.97,0.97,1
1517,251,4,0.15,0.47,0
9489,905,7,0.13,0.51,0
6067,794,3,0.96,0.05,0
7556,734,9,0.34,0.4,1
8187,800,4,0.89,0.55,0
9768,983,3,0.99,0.33,1
10205,1095,5,0.35,0.99,1
3710,521,18,0.98,0.16,0
10249,907,8,0.09,0.81,1
11632,1076,12,0.53,0.71,1
3923,623,21,0.78,0.56,1
4173,635,2,0.34,0.8,0
6265,770,5,0.68,0.8,0
5478,485,10,0.38,0.01,0
6494,772,16,0.83,0.3,0
7303,636,9,0.12,0.14,0
6994,754,1,0.1,0.24,0
9885,854,20,0.42,0.63,0
3619,375,1,0.04,0.7,0
8534,752,16,0.39,0.4,0
5393,733,9,0.04,0.16,0
2821,527,21,0.19,0.54,0
4440,647,3,0.51,0.96,1
10006,1066,3,0.43,0.52,1
11904,1047,13,0.12,0.39,0
9231,813,1,0.14,0.98,1
6791,865,20,0.19,0.83,0
1740,399,12,0.38,0.13,0
5843,627,3,0.67,0.24,0
3259,515,19,0.01,0.51,0
5558,756,21,0.12,0.84,0
10349,913,19,0.31,0.71,0
12311,1015,10,0.29,0.22,0
5348,736,14,0.35,0.19,0
1119,353,17,0.59,0.71,0
10485,904,12,0.75,0.11,0
12493,1187,13,0.02,0.37,0
13907,1229,19,0.53,0.19,0
13346,1215,22,0.66,0.21,0
7553,685,1,0.46,0.81,1
5529,532,10,0.28,0.69,0
13647,1274,0,0.97,0.11,0
11070,1045,16,0.85,0.79,1
13619,1256,5,0.99,0.15,0
2269,355,8,0.37,0.19,0
8218,771,13,0.92,0.18,0
12154,1087,22,0.8,0.72,0
13335,1199,21,0.16,0.06,0
2870,505,5,0.81,0.82,0
2298,532,6,0.62,0.36,0
8507,784,3,0.26,0.54,0
13951,1228,7,0.28,0.24,0
12945,1292,5,0.4,0.86,0
3995,511,20,0.61,0.94,0
7861,675,20,0.91,0.08,0
5144,546,2,0.04,0.14,0
1299,265,1,0.16,0.62,0
4148,528,18,0.46,0.67,1
13134,1183,10,0.88,0.34,1
9104,1008,15,0.6,0.05,1
7565,655,21,0.7,0.26,0
1688,230,15,0.21,0.18,0
12816,1223,22,0.14,0.15,1
11067,1002,10,0.35,0.2,0
1198,193,16,0.1,0.8,0
7315,688,2,0.74,0.05,0
11996,1197,18,0.67,0.79,0
13280,1195,16,0.87,0.85,1
8912,1028,16,0.61,0.18,0
4402,640,13,0.54,0.82,0
1755,322,12,0.85,0.77,0
13864,1108,20,0.23,0.18,0
10666,1052,6,0.99,0.21,1
11973,969,12,0.66,0.86,1
12383,1274,11,0.85,0.14,0
8824,791,18,0.48,0.4,0
8148,760,1,0.48,0.37,0
5404,686,19,0.87,0.42,1
7602,858,8,0.82,0.97,1
1508,447,13,0.7,0.15,0
10907,1161,0,0.49,0.44,0
2540,484,19,0.87,0.11,1
2540,432,4,0.32,0.95,0
6461,674,22,0.31,0.03,0
3367,356,11,0.37,0.95,0
6630,734,11,0.07,0.81,1
13119,1280,21,0.15,0.51,0
3114,547,14,0.13,0.78,0
8439,977,18,0.48,0.72,0
8235,907,19,0.75,0.96,1
5737,700,10,0.62,0.06,0
13150,1073,17,0.72,0.54,1
2982,517,13,0.96,0.05,1
8729,780,1,0.19,0.48,0
5228,741,6,0.72,0.47,0
10477,1053,15,0.35,0.01,1
5033,607,3,0.23,0.33,0
7815,932,18,0.81,0.85,1
13520,1105,12,0.28,1.0,0
4122,407,22,0.93,0.65,0
6367,655,1,0.89,0.61,1
4890,602,4,0.38,0.95,0
12587,1122,11,0.06,0.68,0
4619,463,7,0.18,0.08,0
6083,520,22,0.61,0.02,0
4881,720,22,0.52,0.72,0
2661,336,9,0.9,0.36,0
4286,673,9,0.04,0.53,0
7232,861,8,0.48,0.67,0
2455,297,13,0.8,0.53,0
7726,807,16,0.46,0.71,0
2663,406,20,0.99,0.83,1
6587,748,10,0.46,0.43,0
5418,643,9,0.25,0.4,0
10902,1063,9,0.79,0.46,0
6510,555,16,0.39,0.44,0
1725,341,9,0.54,0.32,1
13080,1076,10,0.89,0.34,1
1714,475,18,0.14,0.8,0
4405,508,3,0.69,0.48,1
7062,632,23,0.72,0.98,1
12152,981,6,0.22,0.69,0
9249,838,17,0.95,0.02,1
1390,328,10,0.26,0.64,0
2548,484,3,0.27,0.84,1
12797,1205,21,0.4,0.05,1
10275,875,22,0.61,0.64,1
7745,783,20,0.71,0.97,0
2360,356,13,0.6,0.95,0
3906,543,9,0.88,0.74,1
5604,526,1,0.66,0.18,0
8245,931,20,0.65,0.63,1
10962,1084,21,0.23,0.76,0
3064,582,20,0.58,0.6,0
8649,808,20,0.96,0.86,0
2607,542,9,0.78,0.74,0
3093,504,15,0.78,0.11,0
9370,901,12,0.91,0.37,1
4407,551,15,0.28,0.01,0
3687,556,16,0.54,0.96,0
11486,1142,11,0.78,0.4,1
4575,693,8,0.24,0.1,1
5506,625,17,0.42,0.03,0
9682,904,14,0.04,0.67,0
5910,545,11,0.89,0.38,0
1466,316,17,0.42,0.19,0
10477,1141,17,0.41,0.89,0
13757,1153,1,0.44,0.44,1
2038,408,2,0.98,0.78,0
11231,1056,9,0.43,0.12,1
2447,497,4,0.81,0.1,0
9541,810,20,0.01,0.11,0
11992,1086,21,0.63,0.43,0
8650,941,7,0.94,0.97,1
8028,669,0,0.08,0.95,1
9575,823,5,0.61,0.58,1
13685,1206,15,0.35,0.09,0
4482,452,20,0.18,0.98,0
10078,868,6,0.56,0.54,0
10293,980,19,0.58,0.58,1
3834,485,16,0.53,0.96,1
2281,317,19,0.81,0.34,1
2973,428,1,0.02,0.74,0
7930,712,10,0.51,0.75,1
5704,587,19,0.59,0.56,0
9574,938,2,0.28,0.44,0
5087,462,22,0.16,0.54,0
9092,948,10,0.3,0.45,0
10338,989,5,0.41,0.88,0
1481,225,12,0.55,0.57,0
13395,1258,22,0.46,0.96,1
6582,720,5,0.57,0.81,0
8762,779,3,0.34,0.44,0
13763,1339,4,0.29,0.83,0
10363,995,4,0.05,0.9,0
13722,1261,6,0.61,0.45,0
4911,608,17,0.76,0.51,1
5221,542,23,0.2,0.14,0
8035,755,20,0.92,0.13,1
10612,1032,6,0.63,0.32,1
4805,478,15,0.7,0.6,1
11000,1018,3,0.3,0.76,0
9986,906,17,0.66,0.03,0
11065,1055,13,0.15,0.78,1
9143,884,11,0.69,0.17,1
6965,816,13,0.35,0.95,0
8228,961,21,0.47,0.54,0
6322,638,6,0.89,0.97,0
7394,691,15,0.62,0.23,0
7529,789,23,0.66,0.36,0
5007,667,21,0.6,0.44,0
11332,1113,15,0.34,0.02,0
13781,1182,8,0.07,0.33,1
3433,591,16,0.01,0.17,0
13015,1036,11,0.75,0.86,1
6341,777,22,0.31,0.68,0
7643,777,10,0.73,0.62,0
4054,482,8,0.97,0.25,1
12339,1229,8,0.15,0.61,0
12983,1222,10,0.74,0.52,1
12034,1160,17,0.95,0.0,1
6780,599,16,0.25,0.33,0
4281,497,12,0.45,0.44,0
12654,1210,21,0.19,0.75,0
10737,1030,5,0.81,0.92,1
11150,971,23,0.42,0.11,0
4808,542,18,0.51,0.12,0
5518,488,2,0.07,0.11,0
2255,437,9,0.39,0.2,0
8439,947,20,0.85,0.94,1
7663,777,1,0.98,0.45,0
6567,710,11,0.29,0.74,0
6756,644,10,0.82,0.64,1
2042,441,20,0.11,0.64,0
3482,414,10,0.14,0.64,0
12280,1009,2,0.69,0.66,0
11009,973,14,0.93,0.76,1
1704,406,6,0.27,0.32,0
10592,1040,15,0.4,0.79,0
4086,544,0,0.44,0.43,0
7188,836,7,0.03,0.99,0
4341,599,22,0.29,0.17,0
7094,885,5,0.8,0.19,1
9671,809,13,0.86,0.31,0
6866,661,6,0.86,0.97,1
8624,989,9,0.06,0.12,0
7053,677,19,1.0,0.9,1
3125,342,17,0.62,0.87,1
6563,563,8,0.21,0.32,0
7024,754,18,0.02,0.96,1
5446,565,9,0.32,0.64,1
9382,942,0,0.98,0.3,0
13462,1192,18,0.6,0.06,0
7461,866,23,0.83,0.6,1
6026,687,22,0.45,0.66,0
5963,793,14,0.36,0.97,1
13883,1385,13,0.28,0.9,1
11594,1082,11,0.67,0.7,0
10367,980,12,0.68,0.73,1
4169,562,12,0.42,0.38,0
9126,861,7,0.66,0.48,0
8739,867,4,0.18,0.77,0
4860,605,14,0.48,0.95,0
10572,1078,13,0.52,0.4,0
9533,1066,23,0.15,0.59,0
2120,351,2,0.25,0.89,0
4098,571,10,0.92,0.61,0
1593,217,13,0.03,0.42,0
6006,685,15,0.61,0.1,0
8485,991,2,0.37,0.81,1
12761,1130,22,0.33,0.9,0
6624,663,16,0.09,0.1,0
8509,926,21,0.84,0.15,0
8630,935,10,0.85,0.73,0
2843,273,17,0.29,0.54,0
11828,1208,18,0.83,0.47,0
6669,639,17,0.87,0.7,0
5036,680,9,0.4,0.12,0
2338,439,5,0.32,0.37,0
5090,643,20,0.01,0.54,0
13274,1319,21,0.22,0.84,0
6968,677,1,0.93,0.41,1
7727,802,3,0.38,0.1,1
4117,618,4,0.37,0.9,0
3585,425,20,0.58,0.19,1
8797,775,2,0.07,0.93,0
7286,785,13,0.97,0.87,1
1484,296,0,0.39,0.51,0
1412,307,4,0.08,0.88,0
1918,367,14,0.38,0.01,0
6381,548,1,0.55,0.16,0
10056,933,4,0.23,0.4,0
1509,460,14,0.51,0.51,1
13134,1292,8,0.41,0.65,0
4627,488,9,0.26,0.61,0
1552,446,8,0.25,0.85,0
7227,726,21,0.14,0.0,0
4138,415,16,0.71,0.4,1
13506,1203,20,0.94,0.75,1
2740,340,9,0.26,0.6,0
13038,1233,8,0.98,0.4,1
10378,1047,6,0.6,0.73,0
3865,588,17,0.68,0.32,0
6321,597,2,0.76,0.9,1
10065,1084,12,0.95,0.04,1
1584,273,4,0.82,0.57,0
10433,1042,2,0.14,0.81,0
8349,852,6,0.01,0.08,0
4504,581,7,0.36,0.97,1
6683,606,7,0.47,0.72,0
1529,217,9,0.95,0.92,0
3553,428,17,0.41,0.67,0
10666,900,16,0.11,0.06,0
2897,298,5,0.01,0.3,0
3967,536,7,0.05,0.83,0
4738,446,0,0.92,0.74,0
7604,828,11,0.77,0.91,1
3940,358,15,0.49,0.54,0
7032,588,16,0.89,0.31,1
7518,894,3,0.62,0.24,1
2375,420,3,0.86,0.65,1
4488,496,6,0.72,0.96,0
1265,400,5,0.69,0.26,0
10169,855,14,0.6,0.38,0
8510,712,0,0.31,0.88,0
5960,531,22,0.84,0.83,1
6703,838,11,0.84,0.94,1
1582,251,5,0.72,0.89,0
7759,834,20,0.74,0.46,0
4458,608,10,0.92,0.27,0
11141,1047,10,0.95,0.62,1
8012,735,8,0.9,0.1,1
7551,779,10,0.58,0.05,0
1280,286,21,0.52,0.19,0
4434,658,23,0.8,0.57,1
11969,1254,20,0.33,0.63,0
6008,590,17,0.14,0.44,0
6595,676,5,0.61,0.05,0
11717,970,3,0.88,0.31,0
7211,670,19,0.34,0.32,0
13453,1147,12,0.34,0.62,0
1958,473,19,0.66,0.87,0
3741,464,9,0.44,0.46,1
12578,1025,0,0.74,0.63,0
2452,471,19,0.52,0.08,1
10725,868,12,0.08,0.37,0
4483,614,15,0.05,0.17,0
3821,451,13,0.24,0.56,0
4118,507,20,0.44,0.75,0
9346,1048,23,0.55,0.74,0
1329,303,4,0.33,0.65,0
9238,1014,7,0.73,0.3,0
3694,538,20,0.4,0.96,0
8412,796,6,0.99,0.71,1
10796,911,11,0.24,0.52,0
5705,568,23,0.23,0.9,1
7433,894,20,0.34,0.07,0
7035,799,11,0.49,0.04,0
13890,1221,11,0.98,0.72,0
7340,732,10,0.26,0.57,0
10125,1078,17,0.49,0.14,0
12287,984,15,0.95,0.92,0
11129,1091,6,0.26,0.32,0
1989,319,9,0.18,0.86,1
12156,1267,16,0.74,0.57,1
2603,354,5,0.95,0.52,0
6821,681,10,0.59,0.84,1
11850,982,18,0.66,0.43,0
3671,580,22,0.06,0.75,0
3441,454,15,0.33,0.08,0
5267,485,17,0.52,0.25,0
1734,312,20,0.87,0.13,0
4238,672,17,0.11,0.67,0
8957,848,3,0.61,0.24,0
6762,777,2,0.99,0.86,0
9007,1006,18,0.82,0.92,1
3650,383,13,0.67,0.03,0
11371,1174,16,0.8,0.66,0
4559,608,0,0.16,0.15,0
12928,1322,17,0.2,0.48,0
1981,270,16,0.41,0.14,0
3283,539,19,0.68,0.99,0
13446,1209,12,0.81,0.4,1
1700,364,6,0.12,0.16,0
4386,687,16,0.73,0.6,0
11300,1160,18,0.22,0.25,1
13797,1187,4,0.02,0.53,0
1343,251,16,0.49,0.37,1
8672,720,12,0.34,0.1,0
8273,837,6,0.2,0.4,0
13116,1088,5,0.06,0.42,0
10763,882,9,0.46,0.18,0
10055,911,11,0.67,0.47,1
6446,565,15,0.41,0.93,1
10954,1123,12,0.68,0.5,1
2256,328,0,0.71,0.98,1
8729,981,7,0.67,0.02,1
10300,1035,9,0.19,0.08,1
3527,588,13,1.0,0.88,0
13658,1339,10,0.82,0.03,1
11421,1062,14,0.11,0.29,0
5947,620,8,0.64,0.81,1
3306,318,6,0.87,0.53,0
7932,730,16,0.74,0.94,1
5117,462,2,0.13,0.62,0
6523,822,5,0.74,0.14,0
12600,1041,14,0.83,0.66,1
10911,927,11,0.46,0.63,0
9408,769,14,0.16,0.99,0
2812,523,14,0.92,0.4,0
1727,344,18,0.45,0.95,1
8041,807,21,0.88,0.58,0
12986,1094,11,0.48,0.11,0
10625,905,10,0.43,0.58,0
12387,1176,12,0.93,0.28,0
11006,977,13,0.89,0.31,0
10168,835,20,0.55,0.73,1
10201,906,21,0.79,0.87,1
1934,302,12,0.1,0.15,0
10616,1116,3,0.62,0.77,0
6771,609,2,0.11,0.97,0
12037,1206,20,0.17,0.03,0
12378,1148,3,1.0,0.83,1
13990,1112,5,0.06,0.92,0
12626,1068,3,0.62,0.69,0
4972,643,19,0.43,0.27,0
4505,491,6,0.08,0.06,1
13752,1225,20,0.44,0.28,0
6047,577,2,0.25,0.79,0
11798,1002,5,0.66,0.09,0
10426,1068,12,0.56,0.89,0
2872,474,4,0.21,0.31,0
3714,505,22,0.35,0.88,0
4131,429,1,0.95,0.12,1
4907,640,7,1.0,0.52,1
5503,700,15,0.17,0.34,0
1758,464,18,0.01,0.06,0
12486,1260,22,1.0,0.8,0
12123,1095,23,0.22,0.46,0
2920,311,10,0.0,0.31,0
10526,910,1,0.86,0.58,0
4066,587,16,0.68,0.88,1
2102,372,8,0.93,0.75,0
4773,425,23,0.26,0.65,0
9281,781,1,0.68,0.71,0
5490,629,7,0.45,0.98,1
3373,496,5,0.74,0.54,0
1381,315,16,0.71,0.14,0
3013,404,18,0.74,0.38,0
4117,551,13,0.19,0.64,0
13108,1195,8,0.69,0.09,0
4863,604,0,0.76,0.11,0
11506,1161,11,0.16,0.45,1
9876,1007,17,0.92,0.15,0
6383,726,21,0.28,0.07,0
4730,583,15,0.21,0.02,0
1229,371,7,0.73,0.5,0
1562,286,10,0.73,0.86,1
7640,912,22,0.72,0.54,0
2630,312,18,0.79,0.69,1
12066,984,2,0.11,0.65,0
5902,718,6,0.97,0.56,0
4406,644,6,0.48,0.35,1
3054,508,20,0.24,0.92,0
9125,756,10,0.86,0.25,0
5371,611,5,0.38,0.78,0
11231,1132,2,0.6,0.76,0
9080,965,15,0.69,0.34,0
6503,594,6,0.19,0.64,0
10717,1122,10,0.83,0.67,0
8594,771,2,0.75,0.37,1
1977,503,16,0.81,0.39,1
10970,882,9,0.1,0.07,1
11118,1176,1,0.92,0.87,1
7937,891,18,0.88,0.79,0
13636,1135,12,0.66,0.91,0
3383,423,3,0.2,0.72,0
3995,494,19,0.25,0.0,0
10667,913,6,0.69,0.92,1
11616,1011,11,0.82,0.19,0
3364,313,6,0.16,0.6,1
8649,966,19,0.11,0.74,0
5837,765,10,0.41,0.9,1
10698,1145,6,0.33,0.67,1
12184,992,0,0.97,0.01,1
4164,501,6,0.46,0.63,0
5931,747,11,0.75,0.46,1
2242,503,22,0.17,0.8,0
13423,1122,16,0.02,0.19,1
5476,547,7,0.97,0.74,1
11605,1032,4,0.8,0.88,1
13778,1157,11,0.36,0.12,0
12552,1103,14,0.86,0.96,1
10139,914,23,0.45,0.05,0
10398,985,6,0.35,0.57,0
7999,753,8,0.45,0.26,0
9650,791,21,0.67,0.98,0
5992,655,14,0.35,0.38,0
2514,526,0,0.93,0.52,1
4536,687,14,0.06,0.79,0
5458,737,6,0.78,0.55,1
13883,1381,8,0.05,0.95,1
11209,1040,9,0.28,0.84,1
12129,1054,19,0.38,0.26,0
10029,909,20,0.86,0.91,1
4339,673,6,0.32,0.66,0
4656,480,14,0.78,0.34,0
13249,1213,1,1.0,0.15,1
13904,1255,1,0.61,0.79,0
6826,841,8,0.72,0.43,0
6474,724,2,0.99,0.81,1
9872,828,14,0.67,0.87,1
5672,727,5,0.5,0.26,0
10835,1047,13,0.46,0.44,0
8363,783,5,0.15,0.25,0
9293,902,8,0.43,0.57,1
8982,847,0,0.9,0.63,0
4068,394,6,0.66,0.11,0
1750,401,9,0.91,0.88,1
9065,803,22,0.66,0.67,1
6671,729,23,0.42,0.74,0
7625,644,10,0.12,0.94,0
5808,658,7,0.94,0.42,1
5093,530,15,0.37,0.96,0
12236,1012,10,0.27,0.93,0
9904,812,6,0.73,0.2,1
13013,1316,16,0.02,0.23,0
8881,864,23,0.92,0.1,0
1289,173,16,0.03,0.2,0
7473,790,4,0.79,0.13,0
10467,1104,17,0.7,0.04,0
12139,991,18,0.93,0.58,0
4003,427,7,0.51,0.65,1
12311,1277,10,0.37,0.76,0
8299,718,8,0.61,0.79,1
10592,864,6,0.01,0.11,0
3547,542,7,0.42,0.85,0
7746,846,23,0.45,0.19,0
9642,1033,12,0.68,0.11,0
13551,1324,4,0.47,0.91,0
10533,953,5,0.98,0.12,1
13974,1197,15,0.56,0.31,0
3116,343,4,0.24,0.6,0
12934,1301,19,0.37,0.88,1
8223,797,8,0.37,0.81,1
3345,566,11,0.91,0.12,0
2034,494,0,0.09,0.46,0
9312,920,21,0.3,0.01,0
5567,649,2,0.77,0.73,0
12631,1011,1,0.61,0.08,0
6487,630,14,0.55,0.14,0
1280,340,15,0.31,0.68,0
5822,766,17,0.53,0.03,0
3954,481,5,0.77,0.33,0
3782,419,23,0.76,0.53,1
11568,1077,8,0.8,0.56,0
7287,789,8,0.31,0.96,0
9325,1016,20,0.66,0.75,0
5054,631,21,0.01,0.37,0
6120,749,17,0.51,0.38,0
3984,596,23,0.91,0.24,0
2797,472,9,0.67,0.31,0
5782,629,5,0.05,0.36,0
3600,379,19,0.2,0.12,0
13019,1146,14,0.01,0.29,0
1184,167,18,0.97,0.22,0
3865,571,8,0.56,0.47,0
4531,557,1,0.39,0.8,0
2315,323,18,0.81,0.08,1
10567,927,4,0.05,0.53,0
9375,1018,21,0.59,0.63,0
3320,414,21,0.29,0.94,1
9145,796,23,0.52,0.06,0
3034,508,22,0.54,0.08,0
3415,437,21,0.04,0.21,0
8527,790,8,0.48,1.0,0
9527,1053,22,0.78,0.53,0
9917,1071,21,0.53,0.54,0
3434,518,8,0.89,0.49,1
9197,881,7,0.6,0.79,1
10227,971,18,0.14,0.19,0
4749,662,9,0.63,0.34,0
9249,930,13,0.03,0.39,0
1375,457,3,0.0,0.58,1
4015,411,1,0.5,0.32,0
13882,1127,15,0.55,0.25,0
5116,661,6,0.54,0.18,1
8802,920,5,0.73,0.57,1
5901,616,13,0.34,0.23,0
13856,1115,2,0.91,0.78,0
2397,498,6,0.25,0.6,0
4852,527,4,0.87,0.04,0
8743,942,6,0.32,0.74,0
9633,896,19,0.49,0.82,1
8470,734,4,0.02,0.25,1
4557,543,4,0.74,0.84,1
3157,506,7,0.98,0.78,0
8349,873,9,0.88,0.5,0
